midi_pitch,onset_time,duration,volume
30.8909969,167.460317,0.0718820862,0.198541433
40.9833565,167.543651,0.504285714,0.0140521657
33.3430443,168.063447,0.297936508,0.202190876
39.7459908,168.365714,0.380226757,0.0259619635
32.1743355,168.768798,0.347755102,0.169770539
40.9765244,169.139365,0.494444444,0.0408049598
31.4555779,169.643968,0.399206349,0.034382537
32.3020096,170.064036,0.602721088,0.0896015614
30.9873867,170.687143,0.429070295,0.0563840121
43.0194588,171.126372,0.447573696,0.0316694528
43.0336037,171.583855,0.454920635,0.0223679412
38.1388664,172.048662,0.164693878,0.054965619
31.3048458,172.232268,0.121927438,0.047570657
43.026474,172.36449,0.574263039,0.00701106526
33.6049385,172.952993,0.193605442,0.0613389798
36.3708763,173.581542,0.223741497,0.0214185789
32.1023331,173.82322,0.0736054422,0.0250706188
29.0669193,173.919615,0.497664399,0.00257584057
28.2768192,174.440499,0.230362812,0.0315236971
41.0153389,174.693537,0.612040816,0.0029935441
40.9554253,175.317596,0.830272109,0.00159276556
32.8311195,176.163197,0.192154195,0.00267327856
43.3449402,176.365351,0.30244898,0.000551553501
35.5987892,176.678073,0.52861678,0.000729645195
